\\Generator Output Capability Month Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2024-01-03 06:00:13,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For January 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delivery Date,Generator,Fuel Type,Measurement,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24
2024-01-01,GRANDWF,WIND,Available Capacity,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,
2024-01-01,GRANDWF,WIND,Forecast,14,19,27,37,39,43,43,41,36,27,13,8,2,0,0,0,1,12,25,23,26,15,3,2,
2024-01-01,GRANDWF,WIND,Output,15,20,29,37,40,43,46,40,36,26,13,8,2,0,0,0,2,14,27,23,26,13,2,3,
2024-01-01,GREENFIELD ENERGY CENTRE-G1,GAS,Capability,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,
2024-01-01,GREENFIELD ENERGY CENTRE-G1,GAS,Output,172,162,135,28,0,0,77,120,120,139,130,154,132,130,174,136,131,140,138,133,136,136,133,133,
2024-01-01,GREENFIELD ENERGY CENTRE-G2,GAS,Capability,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,
2024-01-01,GREENFIELD ENERGY CENTRE-G2,GAS,Output,0,0,0,0,0,0,0,63,114,139,130,154,132,130,174,136,131,140,137,133,136,136,133,133,
2024-01-01,GREENFIELD ENERGY CENTRE-G3,GAS,Capability,180,180,180,0,0,0,0,0,0,0,0,180,180,180,180,180,180,180,180,180,180,180,180,180,
2024-01-01,GREENFIELD ENERGY CENTRE-G3,GAS,Output,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2024-01-01,GREENFIELD ENERGY CENTRE-G4,GAS,Capability,110,492,492,330,330,330,330,330,330,330,330,492,492,492,492,492,492,492,492,492,492,492,492,492,
2024-01-01,GREENFIELD ENERGY CENTRE-G4,GAS,Output,100,83,53,3,0,0,0,40,114,154,150,164,152,148,178,154,150,154,155,151,153,153,151,151,
